time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1993-07-13T15:25:20.010Z,42.853,139.329,24.1,5,mb,,,,1,us,usp0005w6f,2014-11-07T00:53:29.365Z,"97 km W of Iwanai, Japan",earthquake,,,,54,reviewed,us,us
1993-07-14T17:38:33.920Z,43.181,139.124,19.8,5.1,mw,,,,1,us,usp0005w9z,2016-11-09T22:59:17.208Z,"115 km W of Iwanai, Japan",earthquake,,,,,reviewed,us,hrv
1993-07-15T03:12:42.850Z,43.23,139.346,22.6,5.1,mb,,,,0.9,us,usp0005wd1,2014-11-07T00:53:30.126Z,"98 km WNW of Iwanai, Japan",earthquake,,,,99,reviewed,us,us
1993-07-15T19:36:11.610Z,43.263,139.404,22.4,5.3,ms,,,,1,us,usp0005wf8,2014-11-07T00:53:30.555Z,"95 km WNW of Iwanai, Japan",earthquake,,,,1,reviewed,us,us
1993-07-15T19:37:37.900Z,42.67,139.016,20.2,5.3,mw,,,,1,us,usp0005wf9,2016-11-09T22:59:39.772Z,"126 km WSW of Iwanai, Japan",earthquake,,,,,reviewed,us,hrv
1993-07-16T21:28:58.540Z,43.277,139.419,24.5,5.3,ms,,,,1.1,us,usp0005wj7,2014-11-07T00:53:30.840Z,"94 km WNW of Iwanai, Japan",earthquake,,,,7,reviewed,us,us
1993-07-17T12:34:45.470Z,33.07,140.825,21.9,5.2,mb,,,,1.2,us,usp0005wsu,2014-11-07T00:53:31.442Z,"229 km SSE of Tateyama, Japan",earthquake,,,,77,reviewed,us,us
1993-07-19T19:18:38.730Z,43.122,139.148,18.6,5,mb,,,,1,us,usp0005wzb,2014-11-07T00:53:31.943Z,"112 km W of Iwanai, Japan",earthquake,,,,78,reviewed,us,us
1993-07-19T19:35:04.350Z,34.465,141.339,46,5.2,mb,,,,1.1,us,usp0005wze,2014-11-07T00:53:31.968Z,"120 km SE of Katsuura, Japan",earthquake,,,,60,reviewed,us,us
1993-07-20T07:08:02.790Z,44.321,142.041,17.8,5,mb,,,,1.2,us,usp0005x0d,2014-11-07T00:53:32.057Z,"33 km W of Nayoro, Japan",earthquake,,,,55,reviewed,us,us
1993-07-24T12:56:03.430Z,39.087,138.636,13.7,5.1,mb,,,,0.9,us,usp0005x9x,2014-11-07T00:53:33.460Z,"107 km W of Sakata, Japan",earthquake,,,,78,reviewed,us,us
1993-07-27T19:44:49.750Z,34.442,141.591,24.9,5.4,mw,,,,1,us,usp0005xgw,2016-11-09T23:05:09.467Z,"140 km SE of Katsuura, Japan",earthquake,,,,,reviewed,us,hrv
1993-07-29T14:53:19.440Z,42.51,142.849,57.3,5,mb,,,,0.9,us,usp0005xm5,2014-11-07T00:53:34.545Z,"44 km ENE of Shizunai-furukawach?, Japan",earthquake,,,,74,reviewed,us,us
1993-08-07T19:42:41.910Z,41.985,139.839,13.8,6.5,mwb,,,,0.9,us,usp0005y2x,2020-09-15T16:33:05.007Z,"69 km WNW of Kamiiso, Japan",earthquake,,,,,reviewed,us,us
1993-08-14T01:29:17.620Z,33.365,132.408,41.3,5,mb,,,,1,us,usp0005yh3,2014-11-07T00:53:43.780Z,"19 km SW of ?zu, Japan",earthquake,,,,69,reviewed,us,us
1993-08-23T12:07:40.100Z,36.401,141.994,34.8,5.1,mb,,,,1.1,us,usp0005z23,2014-11-07T00:53:47.847Z,"119 km ESE of Kitaibaraki, Japan",earthquake,,,,66,reviewed,us,us
1993-08-23T13:15:11.540Z,41.802,139.548,19.5,5,mb,,,,1.1,us,usp0005z29,2014-11-07T00:53:47.870Z,"91 km W of Kamiiso, Japan",earthquake,,,,67,reviewed,us,us
1993-08-28T22:52:25.750Z,40.139,142.425,46.5,5,mb,,,,1.1,us,usp0005zdn,2014-11-07T00:53:49.616Z,"68 km NE of Miyako, Japan",earthquake,,,,79,reviewed,us,us
1993-09-01T00:41:23.320Z,31.712,141.611,45.7,5.9,mw,,,,1,us,usp0005zj7,2016-11-09T23:22:54.861Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
1993-09-01T03:35:27.380Z,31.859,141.641,44.3,5.4,mw,,,,1,us,usp0005zj9,2016-11-09T23:22:55.334Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
1993-09-11T04:55:33.450Z,42.003,142.581,58.1,5.5,mw,,,,0.8,us,usp0006048,2020-09-15T16:38:24.464Z,"40 km SSE of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,hrv
1993-09-18T02:18:35.670Z,36.116,140.863,43.3,5.2,mb,,,,1,us,usp00060jm,2014-11-07T00:53:58.909Z,"25 km NE of Kashima-shi, Japan",earthquake,,,,92,reviewed,us,us
1993-09-19T04:37:03.190Z,43.108,139.154,18.7,5.5,ms,,,,0.9,us,usp00060ky,2014-11-07T00:53:59.118Z,"111 km W of Iwanai, Japan",earthquake,,,,27,reviewed,us,us
1993-09-25T00:07:01.130Z,42.399,139.092,21.6,5,mb,,,,0.9,us,usp0006102,2014-11-07T00:54:02.588Z,"132 km WSW of Iwanai, Japan",earthquake,,,,76,reviewed,us,us
1993-10-02T15:54:05.520Z,37.552,140.459,101.9,5,mw,,,,0.9,us,usp00061cj,2016-11-09T23:37:36.376Z,"4 km SSE of Nihommatsu, Japan",earthquake,,3.1,,,reviewed,us,hrv
1993-10-05T05:37:32.430Z,41.238,141.976,67.8,5,mb,,,,1.1,us,usp00061gs,2014-11-07T00:54:10.648Z,"63 km E of Mutsu, Japan",earthquake,,4,,83,reviewed,us,us
1993-10-08T13:57:54.190Z,42.588,139.362,24.3,5,mb,,,,1,us,usp00061p1,2014-11-07T00:54:11.148Z,"103 km WSW of Iwanai, Japan",earthquake,,4.5,,64,reviewed,us,us
1993-10-11T15:54:21.240Z,32.02,137.832,350.7,6.9,mw,,,,1,us,usp00061tu,2020-09-15T16:42:42.889Z,"256 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,hrv
1993-10-28T01:52:06.510Z,41.604,142.024,67.3,5.4,mw,,,,1.1,us,usp00062ts,2016-11-09T23:50:00.611Z,"75 km ENE of Mutsu, Japan",earthquake,,,,,reviewed,us,hrv
1993-11-08T20:48:54.750Z,36.183,141.669,32.7,5.4,mw,,,,1,us,usp00063cu,2016-11-09T23:55:18.591Z,"90 km ENE of Hasaki, Japan",earthquake,,,,,reviewed,us,hrv
1993-11-09T02:44:19.280Z,36.215,141.672,30.9,5,ms,,,,1.1,us,usp00063d4,2014-11-07T00:54:23.235Z,"92 km NE of Hasaki, Japan",earthquake,,,,10,reviewed,us,us
1993-11-09T03:40:48.100Z,36.253,141.647,38.8,5.2,ms,,,,1.1,us,usp00063d6,2014-11-07T00:54:23.255Z,"93 km NE of Hasaki, Japan",earthquake,,,,15,reviewed,us,us
1993-11-11T00:06:07.230Z,39.032,142.27,29.6,5.2,mb,,,,1,us,usp00063gf,2014-11-07T00:54:23.937Z,"44 km SE of Kamaishi, Japan",earthquake,,,,89,reviewed,us,us
1993-11-21T07:18:48.300Z,36.442,141.19,41.3,5,mb,,,,0.9,us,usp00063zw,2014-11-07T00:54:26.100Z,"51 km ESE of Hitachi, Japan",earthquake,,,,46,reviewed,us,us
1993-11-23T20:07:38.400Z,41.302,142.697,37.5,5.3,mw,,,,0.9,us,usp0006449,2016-11-10T00:02:10.628Z,"117 km SSE of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,hrv
1993-11-27T06:11:22.680Z,38.625,141.164,104,5.8,mw,,,,0.9,us,usp00064a8,2020-09-15T16:49:58.026Z,"9 km NNE of Wakuya, Japan",earthquake,,,,,reviewed,us,hrv
1993-12-04T09:30:14.410Z,41.757,141.937,84.2,5.2,mw,,,,0.9,us,usp00064mx,2016-11-10T00:07:26.750Z,"73 km SSW of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,hrv
1993-12-06T15:37:54.320Z,41.495,141.973,67.9,5.2,mw,,,,0.9,us,usp00064sb,2016-11-10T00:08:22.682Z,"67 km ENE of Mutsu, Japan",earthquake,,,,,reviewed,us,hrv
1993-12-11T00:01:30.710Z,41.931,142.388,72.6,5,mb,,,,1,us,usp00064yu,2014-11-07T00:54:35.130Z,"44 km S of Shizunai-furukawach?, Japan",earthquake,,,,68,reviewed,us,us
1993-12-12T20:41:30.020Z,36.445,140.962,43.1,5.3,mw,,,,1.2,us,usp0006524,2016-11-10T00:11:25.363Z,"32 km ESE of Hitachi, Japan",earthquake,,,,,reviewed,us,hrv
1993-12-17T03:19:03.880Z,39.186,142.182,54.4,5.4,mw,,,,1,us,usp0006581,2016-11-10T00:13:43.295Z,"28 km ESE of Kamaishi, Japan",earthquake,,,,,reviewed,us,hrv
1994-01-26T10:03:51.290Z,41.728,143.669,31.6,5.5,mw,,,,0.9,us,usp00067fr,2020-09-15T16:55:19.202Z,"127 km ESE of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,hrv
1994-02-12T17:06:58.110Z,32.056,130.577,31.1,5.4,mw,,,,1.1,us,usp00068ef,2020-09-15T16:57:38.025Z,"4 km WSW of ?kuchi-shinohara, Japan",earthquake,,,,,reviewed,us,hrv
1994-02-18T11:02:54.300Z,42.584,142.545,96.9,5,mb,,,,1,us,usp00068pf,2014-11-07T00:55:00.024Z,"31 km NNE of Shizunai-furukawach?, Japan",earthquake,,,,92,reviewed,us,us
1994-03-09T10:02:55.650Z,36.427,141.155,41.9,5,mb,,,,1.1,us,usp00069ev,2014-11-07T00:55:07.638Z,"49 km ESE of Hitachi, Japan",earthquake,,,,58,reviewed,us,us
1994-03-11T03:12:11.320Z,34.22,139.167,10,5.5,mw,,,,0.9,us,usp00069hh,2020-09-15T17:01:37.679Z,"54 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
1994-03-26T21:51:01.200Z,33.437,141.289,38.1,5.4,mb,,,,0.7,us,usp0006a87,2014-11-07T00:55:11.172Z,"209 km SSE of Katsuura, Japan",earthquake,,11.6,,5,reviewed,us,us
1994-04-06T04:21:36.910Z,36.25,141.484,36.7,5.1,mb,,,,0.9,us,usp0006aq7,2014-11-07T00:55:16.358Z,"81 km E of ?arai, Japan",earthquake,,,,58,reviewed,us,us
1994-04-06T05:19:54.000Z,36.165,141.505,36.8,5.5,mw,,,,1,us,usp0006aqa,2016-11-09T22:14:46.548Z,"77 km NE of Hasaki, Japan",earthquake,,,,,reviewed,us,hrv
1994-04-08T01:10:40.840Z,40.608,143.683,13.3,6.4,mwb,,,,1,us,usp0006at4,2022-03-10T00:22:39.205Z,"182 km NE of Miyako, Japan",earthquake,,,,,reviewed,us,us
1994-04-08T14:19:41.590Z,40.689,143.542,35.4,5,mb,,,,1.1,us,usp0006au9,2014-11-07T00:55:17.049Z,"174 km E of Hachinohe, Japan",earthquake,,,,46,reviewed,us,us
1994-04-16T02:32:02.810Z,35.507,135.503,358.4,5,mb,,,,0.9,us,usp0006b5v,2014-11-07T00:55:18.597Z,"16 km ENE of Maizuru, Japan",earthquake,,,,103,reviewed,us,us
1994-04-21T17:05:37.740Z,35.847,131.033,26.9,5.2,mb,,,,0.9,us,usp0006beg,2014-11-07T00:55:19.923Z,"142 km NW of G?tsuch?, Japan",earthquake,,,,90,reviewed,us,us
1994-04-23T03:41:52.740Z,35.873,131.076,27.1,5.2,mb,,,,0.8,us,usp0006bgu,2014-11-07T00:55:20.357Z,"141 km NW of G?tsuch?, Japan",earthquake,,,,83,reviewed,us,us
1994-04-23T19:36:45.830Z,40.154,142.506,45.9,5.1,mb,,,,1,us,usp0006bhk,2014-11-07T00:55:20.555Z,"74 km NE of Miyako, Japan",earthquake,,,,78,reviewed,us,us
1994-04-25T22:24:21.640Z,37.514,141.56,45.7,5,ms,,,,1,us,usp0006bmn,2014-11-07T00:55:21.002Z,"49 km E of Namie, Japan",earthquake,,,,8,reviewed,us,us
1994-04-29T13:38:24.600Z,42.966,142.846,125.5,5,mb,,,,0.8,us,usp0006btf,2014-11-07T00:55:21.875Z,"29 km W of Otofuke, Japan",earthquake,,3.1,,87,reviewed,us,us
1994-04-30T03:28:38.730Z,31.42,131.292,26.1,5.9,mw,,,,1,us,usp0006bty,2020-09-15T17:06:49.289Z,"8 km SSE of Kushima, Japan",earthquake,,,,,reviewed,us,hrv
1994-05-03T12:30:21.300Z,40.386,141.506,33,5,mb,,,,0.6,us,usp0006c00,2014-11-07T00:55:25.715Z,"12 km S of Hachinohe, Japan",earthquake,,,,8,reviewed,us,us
1994-05-05T06:08:41.900Z,43.285,145.178,76.6,5.2,mb,,,,0.9,us,usp0006c44,2014-11-07T00:55:26.666Z,"32 km W of Nemuro, Japan",earthquake,,4.6,,62,reviewed,us,us
1994-05-28T08:04:32.040Z,35.406,136.134,48.9,5.1,mb,,,,1,us,usp0006d9t,2014-11-07T00:55:32.288Z,"12 km WNW of Nagahama, Japan",earthquake,,3.3,,60,reviewed,us,us
1994-07-01T05:14:49.120Z,42.293,143.015,63,5,mb,,,,1,us,usp0006f1a,2014-11-07T00:55:47.141Z,"53 km E of Shizunai-furukawach?, Japan",earthquake,,3.5,,78,reviewed,us,us
1994-07-01T22:43:17.810Z,42.134,142.923,64.5,5,mb,,,,0.9,us,usp0006f22,2014-11-07T00:55:48.238Z,"50 km ESE of Shizunai-furukawach?, Japan",earthquake,,3.2,,63,reviewed,us,us
1994-07-04T03:09:55.820Z,32.894,142.302,33,5,mb,,,,0.6,us,usp0006f5a,2014-11-07T00:55:49.362Z,"Izu Islands, Japan region",earthquake,,,,7,reviewed,us,us
1994-07-21T18:36:31.740Z,42.34,132.865,471.4,7.3,mw,,,,0.9,us,usp0006fyv,2020-09-15T17:18:54.820Z,"46 km SSW of Vrangel’, Russia",earthquake,,,,,reviewed,us,hrv
1994-07-21T18:55:58.870Z,41.253,132.31,514.1,5.8,mb,,,,0.8,us,usp0006fyx,2015-05-13T18:53:34.000Z,"176 km SSW of Vrangel’, Russia",earthquake,,,,140,reviewed,us,us
1994-07-30T21:21:25.900Z,40.89,142.596,56.8,5.1,mw,,,,0.9,us,usp0006gb9,2016-11-09T23:06:33.017Z,"102 km ENE of Hachinohe, Japan",earthquake,,,,,reviewed,us,hrv
1994-08-14T09:06:52.850Z,38.794,142.075,43.6,5.9,mw,,,,1.1,us,usp0006gy7,2020-09-15T17:21:10.558Z,"43 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,hrv
1994-08-16T10:09:32.840Z,37.842,142.462,19.8,5.8,mw,,,,0.9,us,usp0006h0d,2016-11-09T23:15:49.078Z,"120 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
1994-08-24T13:02:45.390Z,39.668,138.394,33,5.2,mb,,,,0.4,us,usp0006he8,2014-11-07T00:56:07.382Z,"137 km WSW of Tenn?, Japan",earthquake,,,,4,reviewed,us,us
1994-08-25T01:24:46.540Z,42.771,145.049,72,5.2,mw,,,,0.9,us,usp0006hf7,2016-11-09T23:19:54.215Z,"59 km ESE of Kushiro, Japan",earthquake,,3.6,,,reviewed,us,hrv
1994-09-06T17:31:52.270Z,42.622,142.7,33,5,mb,,,,0.5,us,usp0006j1m,2014-11-07T00:56:14.162Z,"42 km NE of Shizunai-furukawach?, Japan",earthquake,,,,6,reviewed,us,us
1994-09-07T03:54:03.950Z,32.034,130.902,32.2,5.1,mb,,,,1,us,usp0006j23,2014-11-07T00:56:14.204Z,"9 km NW of Kobayashi, Japan",earthquake,,4.8,,58,reviewed,us,us
1994-09-11T08:09:53.290Z,34.566,140.473,80.5,5,mb,,,,1,us,usp0006j81,2014-11-07T00:56:15.145Z,"65 km SSE of Katsuura, Japan",earthquake,,,,70,reviewed,us,us
1994-09-18T16:49:55.240Z,38.677,142.934,32,5,mb,,,,0.9,us,usp0006jnr,2014-11-07T00:56:18.566Z,"113 km SE of Kamaishi, Japan",earthquake,,,,47,reviewed,us,us
1994-09-21T09:26:49.070Z,36.31,139.368,127.5,5.1,mb,,,,0.8,us,usp0006jtd,2014-11-07T00:56:19.093Z,"1 km N of ?ta, Japan",earthquake,,4,,3,reviewed,us,us
1994-09-23T02:37:55.490Z,37.184,142.123,25.2,5.2,mw,,,,0.8,us,usp0006jvr,2016-11-09T23:33:12.215Z,"104 km ESE of Namie, Japan",earthquake,,,,,reviewed,us,hrv
1994-10-04T14:04:18.290Z,43.195,145.218,33,5,mb,,,,0.6,us,usp0006kdv,2014-11-07T00:56:26.636Z,"32 km WSW of Nemuro, Japan",earthquake,,,,17,reviewed,us,us
1994-10-04T15:20:50.880Z,45.421,142.192,33,5,mb,,,,1.3,us,usp0006kee,2014-11-07T00:56:26.869Z,"29 km E of Makubetsu, Japan",earthquake,,,,11,reviewed,us,us
1994-11-19T08:29:01.360Z,37.018,141.723,33,5,mb,,,,0.9,us,usp0006nwy,2014-11-07T00:56:48.832Z,"74 km E of Iwaki, Japan",earthquake,,,,13,reviewed,us,us
1994-11-21T11:55:30.450Z,42.887,145.646,51.1,5.1,mb,,,,0.8,us,usp0006p09,2014-11-07T00:56:49.712Z,"48 km S of Nemuro, Japan",earthquake,,5,,76,reviewed,us,us
1994-12-10T09:26:42.560Z,38.306,142.102,51.8,5.2,mw,,,,0.8,us,usp0006pw2,2016-11-10T00:10:32.920Z,"71 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
1994-12-18T11:07:33.520Z,37.373,139.799,14.5,5.3,mw,,,,1,us,usp0006q60,2016-11-10T00:14:10.923Z,"31 km S of Kitakata, Japan",earthquake,,,,,reviewed,us,hrv
1994-12-28T12:19:23.030Z,40.525,143.419,26.5,7.8,mw,,,,1.1,us,usp0006qh3,2020-07-08T00:17:29.820Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
1994-12-28T12:29:21.200Z,40.466,143.612,33,5.6,mb,,,,0.7,us,usp0006qh4,2014-11-07T00:57:00.212Z,"169 km ENE of Miyako, Japan",earthquake,,,,22,reviewed,us,us
1994-12-28T12:47:10.770Z,40.573,142.783,33,5.3,mb,,,,1.1,us,usp0006qh7,2014-11-07T00:57:00.220Z,"108 km E of Hachinohe, Japan",earthquake,,,,23,reviewed,us,us
1994-12-28T12:47:46.620Z,39.458,143.486,33,5.7,mb,,,,0.5,us,usp0006qh8,2014-11-07T00:57:00.224Z,"132 km E of Yamada, Japan",earthquake,,,,21,reviewed,us,us
1994-12-28T12:59:53.700Z,40.313,143.626,33,5.7,mb,,,,0.8,us,usp0006qha,2015-05-13T18:53:35.000Z,"161 km ENE of Miyako, Japan",earthquake,,,,51,reviewed,us,us
1994-12-28T13:28:35.190Z,40.098,143.379,33,5.2,mb,,,,1,us,usp0006qhf,2014-11-07T00:57:00.247Z,"132 km ENE of Miyako, Japan",earthquake,,,,27,reviewed,us,us
1994-12-28T13:40:23.840Z,40.154,143.163,33,5.2,mb,,,,1.1,us,usp0006qhg,2014-11-07T00:57:00.252Z,"118 km ENE of Miyako, Japan",earthquake,,,,31,reviewed,us,us
1994-12-28T13:59:18.520Z,40.239,143.546,33,5.7,mb,,,,0.8,us,usp0006qhj,2015-05-13T18:53:35.000Z,"152 km ENE of Miyako, Japan",earthquake,,,,87,reviewed,us,us
1994-12-28T15:46:52.060Z,40.16,143.391,18.7,5.2,mb,,,,0.9,us,usp0006qhp,2014-11-07T00:57:00.287Z,"136 km ENE of Miyako, Japan",earthquake,,,,40,reviewed,us,us
1994-12-28T16:41:10.970Z,40.229,143.902,33,5,mb,,,,0.8,us,usp0006qhu,2014-11-07T00:57:00.309Z,"179 km ENE of Miyako, Japan",earthquake,,,,13,reviewed,us,us
1994-12-28T18:16:08.180Z,40.015,143.215,33,5.7,mb,,,,0.8,us,usp0006qj0,2015-05-13T18:53:35.000Z,"116 km ENE of Miyako, Japan",earthquake,,,,93,reviewed,us,us
1994-12-28T18:25:33.970Z,39.823,143.639,33,5.3,mb,,,,0.8,us,usp0006qj1,2014-11-07T00:57:00.354Z,"146 km E of Miyako, Japan",earthquake,,,,25,reviewed,us,us
1994-12-28T20:23:14.350Z,40.044,143.789,27.2,5.4,mb,,,,0.9,us,usp0006qj7,2014-11-07T00:57:00.380Z,"164 km ENE of Miyako, Japan",earthquake,,,,48,reviewed,us,us
1994-12-28T20:52:25.830Z,40.094,142.687,21.9,6.2,mw,,,,0.9,us,usp0006qja,2020-09-15T17:34:35.668Z,"80 km NE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
1994-12-28T21:29:50.830Z,40.115,142.788,39.6,5.4,mb,,,,0.9,us,usp0006qjd,2014-11-07T00:57:00.446Z,"89 km NE of Miyako, Japan",earthquake,,,,76,reviewed,us,us
1994-12-28T22:30:28.640Z,40.34,143.691,33,5.1,mb,,,,0.8,us,usp0006qjj,2014-11-07T00:57:00.472Z,"168 km ENE of Miyako, Japan",earthquake,,,,18,reviewed,us,us
1994-12-28T22:36:07.760Z,40.293,142.361,43.6,5.3,mb,,,,0.9,us,usp0006qjk,2014-11-07T00:57:00.476Z,"76 km ESE of Hachinohe, Japan",earthquake,,,,56,reviewed,us,us
1994-12-28T22:37:46.340Z,40.375,143.636,10.5,6.4,mwb,,,,0.8,us,usp0006qjm,2016-11-10T00:18:52.404Z,"165 km ENE of Miyako, Japan",earthquake,,,,,reviewed,us,us
1994-12-28T22:54:47.530Z,40.187,143.583,29.6,5.8,mb,,,,0.9,us,usp0006qjq,2015-05-13T18:53:35.000Z,"152 km ENE of Miyako, Japan",earthquake,,,,66,reviewed,us,us
1994-12-29T15:29:29.000Z,40.773,142.109,55.6,5.5,mw,,,,0.8,us,usp0006qkh,2016-11-10T00:19:19.578Z,"59 km ENE of Hachinohe, Japan",earthquake,,,,,reviewed,us,hrv
1994-12-29T22:33:24.530Z,40.4,142.921,33,5.1,mw,,,,0.7,us,usp0006qkz,2016-11-10T00:19:20.733Z,"118 km NE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
1994-12-30T11:17:32.550Z,40.905,142.117,33,5,mb,,,,0.7,us,usp0006qmj,2014-11-07T00:57:00.755Z,"65 km ENE of Misawa, Japan",earthquake,,,,17,reviewed,us,us
1994-12-30T17:34:21.520Z,40.38,143.558,33,5.3,mb,,,,0.9,us,usp0006qn2,2014-11-07T00:57:00.833Z,"160 km ENE of Miyako, Japan",earthquake,,,,18,reviewed,us,us
1994-12-30T18:39:58.960Z,40.355,143.193,33,5,mb,,,,0.8,us,usp0006qn3,2014-11-07T00:57:00.837Z,"132 km NE of Miyako, Japan",earthquake,,,,11,reviewed,us,us
1994-12-31T13:50:23.700Z,40.217,142.546,43,6,mw,,,,1,us,usp0006qny,2020-09-15T17:35:39.344Z,"81 km NE of Miyako, Japan",earthquake,,4,,,reviewed,us,hrv
1994-12-31T17:17:26.810Z,40.183,142.786,33,5,mb,,,,1,us,usp0006qp1,2014-11-07T00:57:00.965Z,"93 km NE of Miyako, Japan",earthquake,,,,19,reviewed,us,us
1994-12-31T20:52:27.750Z,35.82,139.993,75.8,5.1,mw,,,,0.9,us,usp0006qpb,2016-11-10T00:20:19.469Z,"4 km SSE of Kashiwa, Japan",earthquake,,3.8,,,reviewed,us,hrv
1995-01-01T06:59:55.950Z,40.701,143.549,15.2,6.5,mwb,,,,1.1,us,usp0006qpv,2016-11-10T00:22:20.168Z,"174 km E of Hachinohe, Japan",earthquake,,,,,reviewed,us,us
1995-01-01T12:30:05.300Z,40.049,142.686,42,5.2,mw,,,,0.9,us,usp0006qqm,2016-11-09T21:34:47.920Z,"77 km NE of Miyako, Japan",earthquake,,4.7,,,reviewed,us,hrv
1995-01-01T15:31:41.110Z,32.654,139.895,127.9,5.1,mb,,,,0.8,us,usp0006qqx,2014-11-07T00:57:03.832Z,"241 km SSE of Shimoda, Japan",earthquake,,4.3,,67,reviewed,us,us
1995-01-01T22:05:47.170Z,40.227,143.936,33.3,5.2,mw,,,,1.2,us,usp0006qr9,2016-11-09T21:34:48.395Z,"182 km ENE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
1995-01-02T20:58:17.430Z,40.553,143.466,27.8,5.3,mw,,,,0.9,us,usp0006qsd,2016-11-09T21:35:11.488Z,"164 km NE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
1995-01-02T21:08:58.720Z,40.538,143.509,33.4,5,ms,,,,1,us,usp0006qse,2014-11-07T00:57:04.658Z,"166 km NE of Miyako, Japan",earthquake,,,,5,reviewed,us,us
1995-01-03T06:01:25.640Z,40.509,143.447,27.4,5.1,mb,,,,0.9,us,usp0006qsx,2014-11-07T00:57:04.819Z,"160 km NE of Miyako, Japan",earthquake,,,,39,reviewed,us,us
1995-01-03T07:02:47.410Z,40.506,143.49,28.4,5,mb,,,,0.9,us,usp0006qt0,2014-11-07T00:57:04.885Z,"162 km NE of Miyako, Japan",earthquake,,,,30,reviewed,us,us
1995-01-04T04:51:14.190Z,40.528,143.479,29.1,5,mb,,,,1,us,usp0006qut,2014-11-07T00:57:05.495Z,"163 km NE of Miyako, Japan",earthquake,,,,33,reviewed,us,us
1995-01-04T04:54:49.940Z,40.309,143.398,23.9,5.3,mb,,,,0.9,us,usp0006quv,2014-11-07T00:57:05.521Z,"144 km ENE of Miyako, Japan",earthquake,,3.5,,74,reviewed,us,us
1995-01-05T09:18:43.160Z,39.319,143.366,32.3,5.2,mw,,,,0.9,us,usp0006qw1,2016-11-09T21:36:21.184Z,"123 km E of Yamada, Japan",earthquake,,,,,reviewed,us,hrv
1995-01-05T12:07:36.750Z,39.209,143.51,29.5,5.2,mw,,,,1.1,us,usp0006qw6,2016-11-09T21:36:21.696Z,"137 km ESE of Yamada, Japan",earthquake,,,,,reviewed,us,hrv
1995-01-06T16:41:30.840Z,39.115,143.511,18.4,5.4,mw,,,,0.9,us,usp0006qy2,2016-11-09T21:36:45.188Z,"140 km ESE of Yamada, Japan",earthquake,,5.9,,,reviewed,us,hrv
1995-01-06T22:37:34.320Z,40.246,142.175,26.9,7,mw,,,,0.9,us,usp0006qyz,2020-09-15T17:36:19.686Z,"63 km ESE of Hachinohe, Japan",earthquake,,,,,reviewed,us,hrv
1995-01-07T02:36:06.770Z,40.258,142.364,32,6,mwb,,,,0.8,us,usp0006qz9,2020-09-15T17:36:42.236Z,"76 km NNE of Miyako, Japan",earthquake,,,,,reviewed,us,us
1995-01-07T07:14:49.770Z,40.181,142.475,44.2,5.1,mb,,,,0.9,us,usp0006qzk,2014-11-07T00:57:06.572Z,"74 km NE of Miyako, Japan",earthquake,,,,65,reviewed,us,us
1995-01-07T13:24:46.830Z,40.237,143.381,31.7,5.2,mw,,,,0.9,us,usp0006qzu,2016-11-09T21:37:17.749Z,"139 km ENE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
1995-01-08T09:37:13.960Z,40.184,142.449,44.5,5,mb,,,,1,us,usp0006r19,2014-11-07T00:57:06.826Z,"73 km NE of Miyako, Japan",earthquake,,,,50,reviewed,us,us
1995-01-09T18:00:17.800Z,35.88,141.343,33.3,6,mw,,,,0.9,us,usp0006r3k,2020-09-15T17:36:55.211Z,"48 km ENE of Hasaki, Japan",earthquake,,,,,reviewed,us,hrv
1995-01-10T11:16:22.290Z,41.829,141.785,33,5,mb,,,,0.9,us,usp0006r4z,2014-11-07T00:57:07.281Z,"Hokkaido, Japan region",earthquake,,,,52,reviewed,us,us
1995-01-10T20:12:00.130Z,40.713,141.864,33,5,mb,,,,1,us,usp0006r5e,2014-11-07T00:57:07.340Z,"38 km NE of Hachinohe, Japan",earthquake,,,,4,reviewed,us,us
1995-01-11T07:48:23.030Z,41.934,142.484,57.2,5.6,mw,,,,1.1,us,usp0006r6k,2020-09-15T17:37:24.062Z,"45 km SSE of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,hrv
